date,text,retweet_count,favorite_count,reply 
2021-06-21 15:50:06,"b'Do you have questions about your child receiving the COVID-19 vaccine? Join Dr. Hirji, Niagaras Medical Officer of Health (acting), for a moderated Q/A.\n\nJune 22 and June 23 from 7:00 - 8:00p.m. via Zoom: https://t.co/wdH75QAPkU https://t.co/SXP2K3pU5E'",3,3,0
2021-06-21 15:46:35,"b""Exclusive: College Athlete Who Recovered From COVID Facing Very Different Future After Second Dose of Pfizer Vaccine Triggers Myocarditis  Children's Health Defense\n\nhttps://t.co/eMVt2wQDFI via @RobertKennedyJr""",1,2,0
2021-06-21 15:46:34,"b""Exclusive: College Athlete Who Recovered From COVID Facing Very Different Future After Second Dose of Pfizer Vaccine Triggers Myocarditis  Children's Health Defense\n\nhttps://t.co/U0o9U0SN2a via @RobertKennedyJr""",0,0,0
2021-06-21 15:46:19,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,450,\nDose2 Capacity: 48,418,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 15:45:45,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,1,1
2021-06-21 15:30:57,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 15:20:22,b'@BBMPCOMM Hi sir in our college around 350 employees are der . Is der an possible to conduct vaccin drive. And whom to contact to arrange vaccine drive.',0,0,1
2021-06-21 15:18:00,"b""It's not too late to apply to Richard Bland College AND get a COVID-19 vaccination. Just click this link to start the process: https://t.co/3BYVJisvi6\n#rbcstatesmen #seizeyourpotential #vaccine https://t.co/TSw6BGDR84""",1,0,0
2021-06-21 15:17:38,b'Free COVID-19 vaccine clinic TOMORROW at the Dallas College North Lake Campus! No appointment necessary. Check out the graphic below for additional clinic dates and locations. https://t.co/0ERFV9HMYD',42,55,0
2021-06-21 15:16:10,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 2,451,\nDose2 Capacity: 48,421,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 15:15:05,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 15:10:13,"b""@ForsythTechCC is thrilled to be a part of the President's &amp; Dept of Ed's COVID-19 College Vaccine Challenge! Get your Pfizer or Johnson &amp; Johnson vaccine while also enjoying our Free Farmer's Market on Wednesday, June 23 from 12 PM to 3 PM. #COVIDCollegeChallenge https://t.co/bCp7Otry1H""",1,2,0
2021-06-21 15:07:50,"b'@atom_jarvis @funder To start: He has passed laws that overrule local govts on how they handle the pandemic, he has passed a law that cruise ships cannot req vaccine (thats interfering w personal business), setting up a law that limits financial aid to college students based on their area of study.'",0,0,1
2021-06-21 15:05:50,b'Possible Association Between COVID-19 Vaccine and Myocarditis - American College of Cardiology https://t.co/fY61vCTrsj',0,0,0
2021-06-21 15:04:26,b'It really frustrates me when people not in college put in they 2 cents about getting the vaccine as if its not already stressful enough that they requiring it.',0,2,0
2021-06-21 15:03:51,"b'8 teams with Limited people With Utmost preference to safety failed to stop corona ,where as Telangana Govt. Decided to open clgs,the worst thing is There is No special Vaccine drive for Students.without Vaccination if students are allowed to college then 3rd wave is inevitable'",1,0,0
2021-06-21 15:00:44,"b'Concerned about the #coronavirus Delta variant? If youre not vaccinated or if youve only got a single dose of vaccine, you have vulnerability, said Dr. Peter Hotez, the dean of the National School of Tropical Medicine at Baylor College of Medicine. https://t.co/0wTB8Sf4g1'",0,0,0
2021-06-21 15:00:14,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 15:00:13,"b""Big news! The Summer Cash &amp; Cash 4 College drawings are here, with chances to win $1 million for those 18+ or $125,000 for post-secondary education for those 12-17. It's easy to enter - get your vaccine! Learn more at https://t.co/l4BoL61IMU. #SummerVaxCash #Cash4CollegeNC https://t.co/ICsuQAzS3N""",0,1,0
2021-06-21 14:49:50,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,454,\nDose2 Capacity: 48,422,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 14:49:11,"b""Want to get your FREE COVID-19 vaccine today? Here's where we are!\n\nLegacy Events Center site is CLOSED until THURSDAY!\n\n Davis Technical College in Kaysville (550 E. 300 S.), South end of the campus, 10 AM to 6 PM. On the Spot appointments available! @davistechcolleg https://t.co/QOuR3pNNO8""",1,0,0
2021-06-21 14:45:24,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,1,1
2021-06-21 14:41:52,"b'@TsengJennifer @MartyMakary @US_FDA Great advice: lets have a real clinical trial, not a trial AND an emergency use authorization AND an unprecedented public health campaign to market vaccines AND unprecedented college vaccine mandates. Covid is NOT an emergency in young people.'",0,14,1
2021-06-21 14:30:34,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 14:29:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,455,\nDose2 Capacity: 48,424,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 14:26:31,b'Three senior members of the council that regulates Ontario chiropractors have made anti-vaccination statements https://t.co/zrIBCVTl6c',0,0,0
2021-06-21 14:15:45,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 14:09:30,"b'Bristol Community College is hosting a COVID-19 vaccination clinic this week along with the chance to win $20,000 in scholarships and free classes.\nhttps://t.co/bF8QUisvb3'",1,2,0
2021-06-21 14:00:53,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 14:00:00,"b""'It's for everyone's safety' | Rhodes College students say school's vaccine requirement is selfless act to keep people safe https://t.co/iDjD8J3f2c""",0,2,0
2021-06-21 13:47:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 2,456,\nDose2 Capacity: 49,427,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 13:47:01,"b'Is there someone in your life who needs the vaccine? Bristol Community College will be hosting a family-centered, community vaccination clinic on June 22 from 2pm-6pm. This event willfeature fun incentives foreveryonereceiving the COVID-19 vaccine. https://t.co/WaVJyhqNvg'",6,11,0
2021-06-21 13:46:09,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 2,456,\nDose2 Capacity: 49,427,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 13:46:05,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 13:44:10,b'Bristol Community College to host COVID-19 vaccine clinic https://t.co/w8pEujK4o3',1,2,0
2021-06-21 13:37:27,"b""@LadyJustice6910 @Nukeantzisback1 I acquiesced, because if I refused it, I would lose residency. I live on a college campus and it's compulsory otherwise they terminate resident contract. I didn't want the vaccine, but living indoors has a certain allure.....""",1,5,1
2021-06-21 13:32:13,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 13:28:17,b'Individuals who are eligible for a first or second dose can now book appointments at HPEPH special clinics as early as this week at Loyalist College. https://t.co/Jsw23NFqN9 https://t.co/V1cat2uYjg',8,6,0
2021-06-21 13:26:39,"b""@rupatho @GuelphToday I'm sticking with the people doctors, not the guy from the veterinarian college. \n\nStudy co-author, David Walt: Bridle is taking our results and completely misinterpreting them, he wrote in an email to Reuters.\nhttps://t.co/GIFlH0aDUT""",0,0,1
2021-06-21 13:25:23,"b""@spookesque @GuelphToday I'm sticking with the people doctors, not the guy from the veterinarian college. Study co-author, David Walt: Bridle is taking our results and completely misinterpreting them, he wrote in an email to Reuters.\nhttps://t.co/GIFlH0aDUT""",0,1,1
2021-06-21 13:24:00,"b'it is relieving to know that the woke vaxxers are mostly just an internet thing because even white lib college girls i talk to agree that its super fucked up and weird that they dont tell you what vaccine youre getting until youre sitting in the chair, arm raised to jab'",1,6,1
2021-06-21 13:11:09,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,456,\nDose2 Capacity: 49,426,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 13:06:09,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,456,\nDose2 Capacity: 49,424,\nDates Available: 22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 13:00:12,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 12:57:07,"b""10 Cadets of 23 Bihar Bn NCC Bhagalpur were given COVID vaccine at Jawahar Lal Nehru Medical College &amp; Hospital #Bhagalpur as part of Central Government's free vaccination drive for all above 18 years of age.\n\n#Unite2FightCorona #JanAndolan https://t.co/vsOuhRpZQ4""",2,11,0
2021-06-21 12:50:20,"b'@_scaryh Yes, and I disagree with the law on this. As someone who is expected to go back to a Dutch university classroom without a mask in the fall, I would prefer this approach instead. https://t.co/kKAUde23ht'",0,2,1
2021-06-21 12:45:25,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 12:44:11,"b""I have received my first dose of COVAXIN on 10th may 21 at N.C college ,Karimganj,Assam. Due to the unavailability of vaccine i couldn't receive my 2nd dose and my deadline period is over.Will it be effective?If anything happens to me who will take responsibility.@nhm_assam""",0,0,0
2021-06-21 12:39:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,1,456,\nDose2 Capacity: 50,425,\nDates Available: 21-06-2021,22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 12:30:36,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 12:26:14,b'The safety of every student is Bellevue Colleges top priority. Join as an international student and be eligible for the Covid-19 vaccine on arrival.\n\nVisit: https://t.co/54gKzOMdhq \nCall us at +256 780 599 659\n\n#SucceedBeyondBorders\n#StudyAbroad\n#InternationalStudentsUSA https://t.co/LeGKPDdYme',0,1,0
2021-06-21 12:19:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,193,2,458,\nDose2 Capacity: 50,209,51,425,\nDates Available: 21-06-2021,22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 12:15:49,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 12:09:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,193,1,459,\nDose2 Capacity: 50,209,51,427,\nDates Available: 21-06-2021,22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 12:08:25,"b'@RealCandaceO @WholeFoods Here in Maryland, our children cant return to college in the fall without similar proof of vaccination. What have we become?? My kids are now begging to get the vaccine just so they wont be such obvious outliers.'",0,0,1
2021-06-21 12:04:59,b'@dianermacedo @ABCNewsLive How can a public college mandate a vaccine when it is not fully approved and there are concerns of issues relating to it?  Thank you.',0,1,1
2021-06-21 12:01:04,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 11:49:49,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,193,1,459,\nDose2 Capacity: 50,209,427,\nDates Available: 21-06-2021,22-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-21 11:45:17,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-21 11:35:10,b'Getting the COVID-19 shot really pays! North Carolinians 18+ with at least one COVID-19 vaccine will be entered to win $1 million. Under 18? You could be entered to win $125K for college tuition. Find out more!\nhttps://t.co/BLGac7C3Uz',2,2,0
