"","text","word_scores","compound","pos","neu","neg","but_count"
"2549","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 657,431,476,1269,Dose2 Capacity: 72,266,383,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2550","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 681,431,478,1276,Dose2 Capacity: 75,270,390,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2551"," I had to get a chicken pox vaccine to attend my college this is nothing new.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2552","I had to get a second MMR vaccine before college, because though my mother was absolutely sure Id had it, my childhood record was incomplete. This isnt new. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.38,0.088,0.912,0,0
"2553","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 702,431,479,1286,Dose2 Capacity: 76,274,394,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2554","  Its going to come back as nothing to do with the vaccine. The college of nurses and doctors were told not to speak out last year. Putting a muzzle on health care workers should bring so much suspicion to roll the sleeve down, but here we are","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, -0.939175, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.041,0.042,0.919,0.039,1
"2555"," Remember every kid had be vaccinated to enter school and vaccines updated throughout school.  Current vaccines are required to enter college and universities so why not this vaccine?  Absolute BS unless for medical reasons !","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2556","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 726,431,479,1296,Dose2 Capacity: 77,278,398,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2557","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 729,431,479,1303,Dose2 Capacity: 77,281,398,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2558","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 732,431,479,1303,Dose2 Capacity: 77,284,399,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2559","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 735,431,480,1304,Dose2 Capacity: 77,284,402,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2560"," Wrong I never took a vaccine in college. There are exemption forms available. But not for COVID I dont need to explain why lol","{0, -1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.525}",0.538,0.153,0.778,0.069,1
"2561","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 741,431,480,1304,Dose2 Capacity: 77,283,402,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2562","My sons college rejected his Religious Exemption request for the vaccine.  He is a DI track athlete.  HELP!!! Hes going into his senior year.. HELP!! What can we do in the next 15 days???","{0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.433, 0, 0, 0, 0, 0, 0, 2.433, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.741,0.2,0.723,0.077,0
"2563","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 743,431,480,1304,Dose2 Capacity: 77,285,402,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2564","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 747,431,481,1303,Dose2 Capacity: 77,286,404,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2565","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 748,431,481,1304,Dose2 Capacity: 78,287,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2566","This  Ive been through college without one vaccine. Lol yall just think its mandatory ","{0, 0, 0, 0, 0, 0, 0, 0, -1.739, 0, 0, 0, 0, 0.3}",-0.348,0.081,0.748,0.171,0
"2567","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 750,431,481,1305,Dose2 Capacity: 78,290,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2568","oh  to be young  and have   fun     college  kids  again    not  a worry  in the world     boys  and girls  together but           get them to  vote  and get  the vaccine  or their  future  will not be like  this ","{0, 0, 0, 0, 0, 0, 1.15, 0, 0, 0, 0, 0, 0.703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.665, 0}",0.048,0.095,0.839,0.066,1
"2569"," I understand the science quite well. I was a Chemistry major in college before I changed majors. Ive also done a lot of research on the matter.I will not get a vaccine until it receives FDA approval and we know about long term side effects.Also masks are essentially useless.","{0, 0, 0, 0, 0, 0, 1.393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8}",0.401,0.099,0.85,0.051,0
"2570","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 752,431,481,1305,Dose2 Capacity: 78,290,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2571","  hi Team, which vaccine will be given at Seneca college on 28th June? Pfizer or moderna?","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2572","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 753,431,482,1305,Dose2 Capacity: 78,292,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2573","  Yes, hoping for that guidance as well. My husband, myself and two college-aged kids received the J&amp;J vaccine.","{0, 1.7, 1.8, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.765,0.322,0.678,0,0
"2574","Im planning to travel to canada soon as my second semester of the college is about to end. I have taken all dose of vaccine. I took covishiled. Hence, do I have to book 3 day and 11 days quarantine or only plan of that, just booking 14 days Airbnb.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2575","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 753,431,482,1306,Dose2 Capacity: 78,292,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"2576","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 752,431,482,1306,Dose2 Capacity: 78,292,406,98,Dates Available: 28-06-2021,29-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
