"","text","word_scores","compound","pos","neu","neg","but_count","positive","negative","neutral","assigned"
"78","* Two from #LongIsland were among 10 to win a full ride to any SUNY or CUNY school after getting a COVID-19 vaccine. #DailyVoice ","{0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.586,0.142,0.858,0,0,1,0,0,"Positive"
"79","* Two from #SuffolkCounty were among 10 to win a full ride to any SUNY or CUNY school after getting a COVID-19 vaccine. #DailyVoice ","{0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.586,0.142,0.858,0,0,1,0,0,"Positive"
"80",", along with many other schools, is removing most restrictions for students with the Covid-19 vaccine. With #college #move-in being short months away, demand for vaccines continues for students. #dormmoving #dorm #collegemoving","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0}",-0.128,0,0.954,0.046,0,0,1,0,"Negative"
"81","Students suing Indiana University over their vaccine mandate because its against their constitutional rights. Please tell me where in the constitution it says its a constitutional right to go to college?!?","{0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.215,0.087,0.852,0.062,0,0.583892617449664,0.416107382550336,0,"Positive"
"82","idk why these college and universities are making it mandatory for students to get this vaccine.","{-0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0}",-0.026,0.078,0.838,0.084,0,0.481481481481481,0.518518518518518,0,"Negative"
"83","  Also most of your understanding of COVID is based off the Alpha variant.  The Delta variant which is the dominant one targets younger adults.  As a college educated adult I took the vaccine because it is the smart thing to do.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0}",0.402,0.062,0.938,0,0,1,0,0,"Positive"
"84","Two public universities, two divergent approaches, one race to a common goal: Maximize vaccination of college studentsNOTE: University of Illinois at Urbana-Champaign requiring vaccination of all students returning to campus in fall 2021. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"85","[BC] Hey #Vancouver!! Swing by Vancouver Community College for your vaccine and enjoy some live music! ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0}",0.622,0.214,0.786,0,0,1,0,0,"Positive"
"86","Free college sound good to you? For anyone 12-17 years old, get the vaccine, then take your shot at one of nine (yes9) $100,000 scholarships. Visit ","{2.3, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.735,0.205,0.795,0,0,1,0,0,"Positive"
"87"," One of my friends daughters did have some myocarditis post vaccine. She recovered well anc is still very happy to have vaccine mediated virus protection as she returns to college.","{0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 2.993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.848,0.247,0.753,0,0,1,0,0,"Positive"
"88","Hey Vancouver! If you still need a first-dose COVID-19 vaccine, come by todays drop-in clinic to get your shot and enjoy some live music. Vancouver Community College - 1199 E 7th Avenue, Vancouver 9 a.m. to 6 p.m. 400 drop-in spots available ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.541,0.078,0.922,0,0,1,0,0,"Positive"
"89","My college is now giving people $150 of bookstore credit to get the vaccine.No one gave me cool deals when I got vaccinated in February! Especially not for my textbooks.","{0, 0, 0, 0, 1.4, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.764,0.219,0.781,0,0,1,0,0,"Positive"
"90","  im sorry u have to go through this! Senior hs &amp; freshman college are such memorable important years, I cant imagine having mine during the pandemic. Do u think vaccine delivery will improve soon enough for u to leave for school???","{0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, -0.2, 0, 0}",0.616,0.12,0.826,0.054,0,0.689655172413793,0.310344827586207,0,"Positive"
"91","Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)Date: 24-06-2021Age Limit: 45Available Capacity: 96Vaccine: COVISHIELDSlots: , 10:00AM-12:00PM, 12:00PM-02:00PM, 02:00PM-04:00PM, 04:00PM-06:00PM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"92","Yes! Im so glad you said college students! Our college is gonna require students take the vaccine to return to campus and I dont want it! I already got covid! I needed the vax before I got covid lol ","{1.7, 0, 0, 2.293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35}",0.883,0.225,0.749,0.026,0,0.896414342629482,0.103585657370518,0,"Positive"
"93","The American College of Rheumatology released recommendations for vaccinating #rheumatology patients against COVID-19.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"94","I hope yall not taking the vaccine just to go back &amp; finish your schooling / college courses .. thats a big mistake .. real spill","{0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0}",0.128,0.099,0.819,0.082,0,0.546961325966851,0.453038674033149,0,"Positive"
"95","#partisanship As with almost everything else in America today, Biden-carried states are requiring college students to get vaccinated, Trumps states arent Guess who will have an upsurge in infections this fall?  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"96","   Shit , do you recommend some drug over vaccine which college did you graduate from  you are antivaaaaaaaax as simple as that","{0, -2.6, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.273,0.092,0.775,0.133,0,0.408888888888889,0.591111111111111,0,"Negative"
"97"," Kindly reply to my tweet regarding the date of 2nd dose of Covaxin at Jorhat College. I took the vaccine on 20-06-2021 but it has come 22-06-2021 in the certificate. Kindly make the due correction. ","{0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0}",0.751,0.158,0.842,0,1,1,0,0,"Positive"
"98","What does this mean for thousands of college students being forced into taking the vaccine?  What does this mean for our collegiate athletes? How many students will have to die before the CDC acts in the interest of our children?  Maybe a gap year should be seriously considered. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0}",-0.73,0.053,0.784,0.163,0,0.24537037037037,0.75462962962963,0,"Negative"
"99","   Many people are being forced to get the vaccine to do many important things like work or finish college. The vaccine has actually killed many people  &amp; given many more health problems, including young people who wont be hurt by covid. You are ignorant &amp; rude","{0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, -1.97835, 0, 0, 0, 0, 0, 0, 1.776, 0, 0, 0, 0, -1.1, 0, -2}",-0.859,0.115,0.633,0.253,0,0.3125,0.6875,0,"Negative"
"100"," Do you know which vaccine will be administered at the Seneca College Newnham campus tomorrow June 24? Thanks!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.493,0.151,0.849,0,0,1,0,0,"Positive"
"101","The 10 winners of a full scholarship to a SUNY or CUNY college or university. These are young folks age 12-17 who got their first vaccine dose and entered the drawing. Final drawing next week. ","{0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.084,0.916,0,0,1,0,0,"Positive"
"102","Why are we forcing students (MS thru college) to get a vaccine that is proving itself to be harmful when they have great success rates against C19 CDC finds more cases of rare heart inflammation than expected after Covid vaccine shots  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.832,0.167,0.833,0,0,1,0,0,"Positive"
"103"," No Vaccine, No school/college, No exams.#VaccinationDrive is first &amp; top most priority for all ages.Give vaccine 2doses, open whatever you want.","{0, 0, 0, 0.888, 0, 0.888, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3}",0.596,0.276,0.724,0,0,1,0,0,"Positive"
"104","Likely never get vaccine via new Monmouth poll:35% conservatives26% Republicans25% men25% no college22% non-white21% all Americans20% white17% under 35 years old17% women14% college grads11% over 65 years old6% Democrats6% liberals","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.929,0.071,0,0,1,0,"Negative"
"105"," Transfer to trump univ. or some christian college that might not require vaccine. when you entered kidergarten, you were required to be vaccinated against, mumps,polio,rubella,measles,small pox, etc.. This is no different than kindergarten, except half the country is brainwashed.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.947,0.053,0,0,1,0,"Negative"
"106","Collin College is offering a COVID-19 vaccination clinic at the Collin Higher Education Center on Saturday, June 26, with the one-dose Johnson &amp; Johnson vaccine. No cost to participants. Open to the general public.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.937,0.062,0,0,1,0,"Negative"
"107"," why is this okay? maybe dont force people who actually need money into getting the vaccine because they dont want it but have to bc theres a chance for money. fund it into kids who need money for college coming out of this pandemic? or maybe homeless ppl?","{0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.111, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.523,0.087,0.891,0.022,1,0.798165137614679,0.201834862385321,0,"Positive"
"108","Want to win $1 million or a college scholarship in the #MassVaxMillions Giveaway? You must be fully vaccinated to be eligible. Registration begins July 1 and if you arent vaccinated, you cant win! Make a #COVID19MA vaccine appointment today: ","{0.3, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.072, 0, 0, 0, 0, 0, 0}",0.323,0.121,0.81,0.069,0,0.636842105263158,0.363157894736842,0,"Positive"
"109","  the vaccine b/c of all of the risks but her college forced her to get it.  She went on to sort of equate risk from Covid infection to risks of vaccine. This is supposedly a medical professional? Its just so hard to understand how so many walk around misinformed.","{0, 0, 0, 0, 0, 0, 0, 0, -0.55, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.232475, 0, 0, 0, 0, -1.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0395, 0, 0, 0, 0, 0, 0, 0, -2.4}",-0.931,0,0.735,0.265,1,0,1,0,"Negative"
"110","Companies arent the only ones facing a vaccine requirement conundrum. Colleges are facing a similar situation with students, and campuses are riskier due to the diversity of the population and living arrangements ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.34,0,0.928,0.072,0,0,1,0,"Negative"
"111"," Im a liberal Independent, majored in biology,  and took a mandatory flu vaccine before starting college in 1976, shortly after I turned 17, which damned near killed me.Even the CDC recommends that I NOT get the Covid vaccine, because of my life-threatening response to that one.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, -3.5, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.818,0.058,0.765,0.177,0,0.246808510638298,0.753191489361702,0,"Negative"
"112","We are doing this for every student, faculty, and staff member at our college. LCOOC is taking the pledge and committing to action. Get the COVID-19 vaccine. #WeCanDoThis #COVIDCollegeChallenge ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.044,0.956,0,0,1,0,0,"Positive"
"113","If you have questions about this event, contact Lee College HR at hr.edu. If you have questions about the vaccine itself, call the HCPH COVID-19 Vaccine Hotline at 832-927-8787.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"114","College students are also starting to balk at vaccine requirements set by their schoolsAs if students aren\t regularly required to get vaccines for meningitis, MMR, Tdap, chickenpox, hep B, polio...you know just to name a few.#collegelife","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"115","College students and workers around the country are also starting to balk at vaccine requirements set by their schools or employers.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"116","   Guess you didn\t get vaccinated as a child or before going to college. That something is referred as a vaccine. Don\t get the chicken pox. Carry on.....","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"117","Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)Date: 24-06-2021Age Limit: 45Available Capacity: 114Vaccine: COVISHIELDSlots: , 10:00AM-12:00PM, 12:00PM-02:00PM, 02:00PM-04:00PM, 04:00PM-06:00PM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"118","Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)Date: 23-06-2021Age Limit: 45Available Capacity: 79Vaccine: COVISHIELDSlots: , 10:00AM-12:00PM, 12:00PM-02:00PM, 02:00PM-04:00PM, 04:00PM-06:00PM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"119","The college said some distinctions will be made between fully vaccinated and unvaccinated students, such as surveillance testing, wearing masks and studying abroad.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"120","What if getting your vaccine meant a full college scholarship? Could happen! Read more ! ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"121","My son feels like hes having a heart attack 24/7, Follmer said. He now has high blood pressure, severe chest pains, back pain, elevated kidney levels, hypothyroidism, inflamed lymph nodes in different areas of his body, and he cant work or exercise.","{0, 0, 0, 1.5, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, -1.6, 0, -1.8, 0, -2.3, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.917,0.046,0.649,0.304,0,0.131428571428571,0.868571428571429,0,"Negative"
"122"," College students with internships having vaccine required","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"123","Vaccine for all aged 18+ at seven Kolkata centres St Xaviers College, Bidhan Sishu Udyan, Roxy cinema Esplanade,South City International School,Quest Mall,SSKM Hospital &amp;Sambhunath Hospital. Booking through Whatsapp-Bot.Other KMC centres are vaccinating only priority groups. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"124"," also FWIW shingles is an absolutely dreadful virus, and i had a professor in college who came down with a nasty case of it in his late 50s, and he terrified every single one of us in his class to get our shingles vaccine when our time comes. he really regretted not getting his!","{0, 0, 0, 0, 0, 0, 0, -2.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.893, 0, 0, 0}",-0.932,0,0.785,0.215,0,0,1,0,"Negative"
"125"," Absolutely you are right. They should stop mandating Covid-19 vaccine for college students and grade school students. The entire Covid-19 vaccine program should be stopped. Too many dangerous side effects and death. This is Claire Gavrel","{0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, -2.1, 0, 0, 0, -2.9, 0, 0, 0, 0}",-0.878,0,0.748,0.252,0,0,1,0,"Negative"
"126","Maybe Ill have my first dose of the vaccine by my birthday!! People 20+ can start applying after July 3rd, but since Im away at college and need to get it at my place of residence, I can only do it after I leave, but this is really cool, cant wait","{0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 2.3895, 0, 0}",0.416,0.072,0.87,0.058,2,0.553846153846154,0.446153846153846,0,"Positive"
"127","Schools do not know the percentage of students who have received various vaccines; a more comprehensive assessment of vaccine coverage of college students is required.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.293, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.317,0.087,0.913,0,0,1,0,0,"Positive"
"128"," Meanwhile a college student and resident in Washington State can get a free joint for getting their vaccine. How fucked up is this country? So fucking stupid. Smear this guys name and put him in jail for marijuana. Hey, but they handing out guns in Texas. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, -1.485675, -1.021025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.62,0.041,0.821,0.138,1,0.229050279329609,0.770949720670391,0,"Negative"
"129","Its also the time of year ppl have to get vaccine boosters for college and thats usually one of the highly recommended onesstrange","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.093, 0}",0.272,0.087,0.913,0,0,1,0,0,"Positive"
"130","In 2020, a subsidiary, the American College Health Foundation, formed a working group of health professionals and charged them with assessing vaccine readiness and coverage at U.S. colleges and universities. This project was underwritten by Pfizer, which provided $120,000","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.052,0.049,0.907,0.044,0,0.526881720430108,0.473118279569892,0,"Positive"
"131","Olivet College is proud to be a member of the COVID-19 College Vaccine Challenge hosted by the White House and the U.S. Department of Education. Visit ","{0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.527,0.155,0.845,0,0,1,0,0,"Positive"
"132","Indiana University Students Sue Over Covid-19 Vaccine Requirement. You know that going to any particular college is voluntary, right? Like, if you choose disease and death, why not apply to Liberty University? ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, -1.776, 0}",-0.674,0.065,0.753,0.183,0,0.262096774193548,0.737903225806452,0,"Negative"
"133","I find it very concerning that my college is pushing very hard about getting the vaccine. If theyre going to require online students to get the vaccine just to be admitted, Ill find another school. Im not taking that shit.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, -1.8, 0, 0, 0, 0, 0, 0, 0, 1.924}",-0.044,0.096,0.803,0.1,0,0.489795918367347,0.510204081632653,0,"Negative"
"134","Kirk Ferentz and five Hawkeye players met the media Tuesday, in person without masks. Chad Leistikow offers some of the top takeaways we learned. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0}",0.202,0.073,0.927,0,0,1,0,0,"Positive"
"135","Camp counselor shortage, airlines cut flights and raise prices, and college students sue over mandatory vaccines. Much more in  newsletter -------&gt; ","{0, 0, -1, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 1.3637}",-0.112,0.148,0.686,0.166,0,0.471337579617834,0.528662420382166,0,"Negative"
"136","We feel like we have a couple guys that can go at quarterback, a notable step forward for Alex Padilla, Ferentz says while offering encouraging remarks on Deuce Hogan, too. 6 thoughts/observations out of Hawkeye football interviews last night. () ","{0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.71,0.134,0.866,0,0,1,0,0,"Positive"
